Servers, Clients, ReadPct, NumReads, Policy, AvgStale, SDevStale, AvgInconsistent, SDevInconsistent, AvgStaleCounts, SDevStaleCounts, AvgGets, SDevGets, AvgPuts, SDevPuts, 1CAvgStale, 1CSDevStale, 1CAvgInconsistent, 1CSDevInconsistent, 1CAvgStaleCounts, 1CSDevStaleCounts, 1CAvgGets, 1CSDevGets, 1CAvgPuts, 1CSDevPuts
3, 100, 55, 100, round_robin, 55.54000, 8.99991, 7.63000, 4.04683, 8.16850, 12.53099, 39791.46150, 48877.57196, 106704.04475, 34435.46095, 42.00000, 0.00000, 6.00000, 0.00000, 4.93000, 8.30633, 45199.30000, 52759.25963, 123916.93182, 22595.67127
3, 100, 60, 100, round_robin, 52.18000, 9.65609, 5.22000, 3.25849, 4.63780, 7.71375, 41575.49740, 50404.99003, 107210.08624, 36569.42130, 37.00000, 0.00000, 1.00000, 0.00000, 2.34000, 4.38828, 45581.17000, 53621.02337, 127407.38462, 21153.18987
3, 100, 65, 100, round_robin, 45.45000, 10.92063, 2.65000, 2.32846, 2.24350, 4.14897, 42101.22120, 50540.95718, 107396.72376, 36240.24469, 33.00000, 0.00000, 0.00000, 0.00000, 0.85000, 1.63531, 45302.28000, 53264.36550, 124316.23529, 19105.30672
3, 100, 70, 100, round_robin, 23.44000, 13.67466, 0.89000, 1.35509, 0.67290, 1.76511, 43983.05970, 51324.82327, 108446.37261, 35205.16000, 8.00000, 0.00000, 0.00000, 0.00000, 0.10000, 0.38925, 47213.51000, 55936.67552, 120769.10345, 16950.75790
3, 100, 75, 100, round_robin, 12.72000, 7.60260, 0.43000, 0.83188, 0.21060, 0.69462, 45807.60270, 53768.75847, 111024.71267, 38746.12008, 6.00000, 0.00000, 0.00000, 0.00000, 0.07000, 0.29319, 48026.40000, 54982.97771, 125731.66667, 19995.06207
3, 100, 80, 100, round_robin, 9.25000, 4.43443, 0.16000, 0.44313, 0.11780, 0.43214, 45367.88140, 52182.00948, 111543.41799, 36215.06528, 13.00000, 0.00000, 0.00000, 0.00000, 0.13000, 0.33800, 46887.28000, 53283.16368, 122737.36842, 17854.55913
3, 100, 85, 100, round_robin, 6.22000, 2.70645, 0.06000, 0.23868, 0.06780, 0.27679, 47981.27440, 54198.13911, 115844.18667, 36141.19057, 7.00000, 0.00000, 0.00000, 0.00000, 0.07000, 0.25643, 49258.88000, 55868.93489, 118497.50000, 19094.21812
3, 100, 90, 100, round_robin, 4.07000, 1.77101, 0.09000, 0.32083, 0.04530, 0.23676, 48635.65360, 53471.61069, 114719.84933, 35627.14435, 4.00000, 0.00000, 0.00000, 0.00000, 0.06000, 0.31205, 48927.06000, 53067.10467, 128156.22222, 24316.32252
3, 100, 95, 100, round_robin, 2.15000, 1.50000, 0.01000, 0.10000, 0.02240, 0.15395, 49135.91250, 44081.00152, 103696.38876, 31107.18572, 3.00000, 0.00000, 0.00000, 0.00000, 0.03000, 0.17145, 49285.37000, 45140.22337, 87277.50000, 11466.20944
3, 100, 100, 100, round_robin, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 49843.47700, 34479.71283, NaN, NaN, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 49958.76000, 34937.90638, NaN, NaN
